YEAR,MO,DY,avg_kt,T2M,WS10M
1985,01,01,0.26,2.94,5.01
1985,01,02,0.28,2.55,3.52
1985,01,03,0.47,8.88,2.18
1985,01,04,0.74,7.22,2.59
1985,01,05,0.35,9.13,3.58
1985,01,06,0.30,7.68,2.09
1985,01,07,0.43,6.24,2.98
1985,01,08,0.36,14.88,3.23
1985,01,09,0.43,18.27,3.99
1985,01,10,0.37,16.15,1.49
1985,01,11,0.39,15.69,2.21
1985,01,12,0.51,12.82,2.54
1985,01,13,0.56,7.95,2.75
1985,01,14,0.32,4.88,3.32
1985,01,15,0.31,11.66,3.88
1985,01,16,0.40,20.48,3.29
1985,01,17,0.37,12.93,2.63
1985,01,18,0.29,8.17,1.96
1985,01,19,0.32,4.57,3.58
1985,01,20,0.60,14.87,5.23
1985,01,21,0.34,17.99,5.81
1985,01,22,0.49,9.34,5.48
1985,01,23,0.30,9.68,4.81
1985,01,24,0.52,6.47,2.91
1985,01,25,0.40,4.10,3.01
1985,01,26,0.55,11.24,3.31
1985,01,27,0.47,10.58,3.31
1985,01,28,0.67,6.38,2.30
1985,01,29,0.67,12.49,2.04
1985,01,30,0.65,12.92,0.91
1985,01,31,0.45,10.44,3.49
1985,02,01,0.22,3.92,2.20
1985,02,02,0.36,12.53,2.06
1985,02,03,0.44,15.94,2.93
1985,02,04,0.39,15.56,3.84
1985,02,05,0.15,13.34,2.23
1985,02,06,0.41,11.26,2.39
1985,02,07,0.43,16.15,2.40
1985,02,08,0.14,17.30,5.22
1985,02,09,0.44,15.31,4.14
1985,02,10,0.39,10.74,2.14
1985,02,11,0.59,6.72,2.68
1985,02,12,0.15,0.60,6.04
1985,02,13,0.39,0.69,4.96
1985,02,14,0.44,5.85,4.01
1985,02,15,0.25,8.56,4.28
1985,02,16,0.51,9.74,2.96
1985,02,17,0.19,3.99,4.83
1985,02,18,0.52,4.91,4.51
1985,02,19,0.37,4.09,5.08
1985,02,20,0.42,9.01,1.85
1985,02,21,0.39,5.05,2.75
1985,02,22,0.03,2.39,4.26
1985,02,23,0.54,2.90,2.45
1985,02,24,0.44,7.35,4.30
1985,02,25,0.72,1.16,3.68
1985,02,26,0.43,0.80,3.35
1985,02,27,0.19,0.67,4.99
1985,02,28,0.65,6.50,3.54
1985,03,01,0.45,2.24,4.95
1985,03,02,0.49,2.44,4.98
1985,03,03,0.62,6.83,3.75
1985,03,04,0.02,9.36,4.91
1985,03,05,0.15,0.53,6.42
1985,03,06,0.43,11.71,3.24
1985,03,07,0.25,6.29,3.70
1985,03,08,0.08,2.07,4.34
1985,03,09,0.70,0.73,3.28
1985,03,10,0.71,0.49,2.36
1985,03,11,0.34,4.81,3.85
1985,03,12,0.16,5.01,4.29
1985,03,13,0.57,0.86,5.63
1985,03,14,0.52,1.84,4.46
1985,03,15,0.33,2.45,5.32
1985,03,16,0.63,3.60,3.33
1985,03,17,0.20,0.09,3.47
1985,03,18,0.41,10.18,4.02
1985,03,19,0.64,3.15,3.34
1985,03,20,0.58,1.41,4.39
1985,03,21,0.78,5.37,4.08
1985,03,22,0.67,1.72,1.92
1985,03,23,0.41,3.05,2.39
1985,03,24,0.32,1.23,2.63
1985,03,25,0.70,2.56,4.45
1985,03,26,0.69,0.08,3.09
1985,03,27,0.48,7.20,3.65
