YEAR,MO,DY,avg_kt,T2M,WS10M
1985,01,01,0.33,11.95,4.71
1985,01,02,0.62,7.73,3.10
1985,01,03,0.38,14.95,3.97
1985,01,04,0.52,12.13,3.14
1985,01,05,0.36,12.61,3.67
1985,01,06,0.63,18.46,3.96
1985,01,07,0.39,19.88,2.98
1985,01,08,0.48,19.27,4.22
1985,01,09,0.39,21.30,6.91
1985,01,10,0.39,18.92,4.99
1985,01,11,0.41,18.17,3.21
1985,01,12,0.46,15.86,3.54
1985,01,13,0.54,15.15,3.23
1985,01,14,0.41,10.79,2.04
1985,01,15,0.33,9.26,3.59
1985,01,16,0.52,21.79,7.00
1985,01,17,0.53,21.01,2.85
1985,01,18,0.65,20.03,2.40
1985,01,19,0.53,14.32,1.97
1985,01,20,0.38,10.25,2.34
1985,01,21,0.47,18.41,4.29
1985,01,22,0.57,13.92,5.76
1985,01,23,0.63,12.10,4.48
1985,01,24,0.45,11.19,2.13
1985,01,25,0.51,13.22,1.63
1985,01,26,0.65,13.03,4.01
1985,01,27,0.61,15.11,2.86
1985,01,28,0.66,15.73,2.25
1985,01,29,0.60,18.22,2.47
1985,01,30,0.69,17.94,2.43
1985,01,31,0.33,16.82,1.86
1985,02,01,0.12,6.09,1.43
1985,02,02,0.51,7.11,2.25
1985,02,03,0.62,17.44,3.02
1985,02,04,0.70,17.16,4.18
1985,02,05,0.48,19.66,2.24
1985,02,06,0.60,22.70,2.72
1985,02,07,0.53,24.02,3.57
1985,02,08,0.30,21.03,5.16
1985,02,09,0.33,8.60,5.57
1985,02,10,0.51,5.62,3.79
1985,02,11,0.73,7.14,2.21
1985,02,12,0.63,7.42,2.92
1985,02,13,0.19,1.17,6.24
1985,02,14,0.16,2.60,3.09
1985,02,15,0.40,6.52,3.75
1985,02,16,0.59,11.05,3.07
1985,02,17,0.29,6.94,3.71
1985,02,18,0.37,8.29,3.73
1985,02,19,0.31,6.86,3.18
1985,02,20,0.66,9.50,2.31
1985,02,21,0.61,11.37,1.73
1985,02,22,0.03,0.17,3.95
1985,02,23,0.41,1.53,2.24
1985,02,24,0.40,0.20,2.25
1985,02,25,0.68,5.01,4.04
1985,02,26,0.41,4.59,3.45
1985,02,27,0.13,0.64,3.93
1985,02,28,0.73,13.17,3.70
1985,03,01,0.53,1.20,4.36
1985,03,02,0.21,1.83,4.10
1985,03,03,0.71,12.61,5.80
1985,03,04,0.33,18.26,3.80
1985,03,05,0.20,12.30,2.29
1985,03,06,0.56,15.17,3.75
1985,03,07,0.45,11.31,3.03
1985,03,08,0.04,1.37,3.27
1985,03,09,0.25,1.28,2.76
1985,03,10,0.68,3.95,1.81
1985,03,11,0.58,0.84,3.24
1985,03,12,0.11,2.32,5.20
1985,03,13,0.19,0.78,2.83
1985,03,14,0.21,0.73,4.05
1985,03,15,0.40,4.07,5.02
1985,03,16,0.58,13.40,5.67
1985,03,17,0.20,6.99,2.58
1985,03,18,0.45,13.44,4.37
1985,03,19,0.67,9.67,3.00
1985,03,20,0.61,0.98,3.75
1985,03,21,0.56,10.32,5.49
1985,03,22,0.74,6.67,3.67
1985,03,23,0.72,0.09,3.69
1985,03,24,0.70,3.07,3.98
1985,03,25,0.69,6.89,5.05
1985,03,26,0.62,5.30,4.96
1985,03,27,0.23,0.93,2.00
1985,03,28,0.37,4.12,2.66
1985,03,29,0.47,3.52,2.79
1985,03,30,0.71,0.24,4.95
1985,03,31,0.61,5.92,3.93
1985,04,01,0.17,4.46,3.15
1985,04,02,0.20,0.81,1.96
1985,04,03,0.22,1.31,2.78
1985,04,04,0.16,0.36,2.81
1985,04,05,0.20,0.80,3.33
1985,04,06,0.10,6.01,4.13
1985,04,07,0.49,2.60,6.17
1985,04,08,0.47,0.05,3.56
1985,04,09,0.54,5.39,2.23
1985,04,10,0.65,5.21,3.32
1985,04,11,0.31,1.12,4.36
1985,04,12,0.65,4.43,4.15
1985,04,13,0.61,5.42,3.94
1985,04,14,0.09,2.59,2.99
1985,04,15,0.29,8.43,4.04
1985,04,16,0.35,10.00,3.97
1985,04,17,0.71,4.40,7.49
1985,04,18,0.30,1.53,3.43
1985,04,19,0.36,1.84,3.40
1985,04,20,0.73,2.80,3.01
1985,04,21,0.56,4.98,2.04
1985,04,22,0.59,6.07,2.47
1985,04,23,0.67,2.75,2.81
1985,04,24,0.73,4.42,1.90
1985,04,25,0.73,8.11,2.97
1985,04,26,0.55,10.27,4.76
1985,04,27,0.56,7.51,3.36
1985,04,28,0.18,6.94,2.02
1985,04,29,0.69,7.48,3.77
1985,04,30,0.61,11.90,3.51
1985,05,01,0.71,9.96,5.17
1985,05,02,0.69,7.83,3.10
1985,05,03,0.37,6.17,3.17
1985,05,04,0.43,4.06,2.25
1985,05,05,0.16,4.23,1.99
1985,05,06,0.38,7.29,1.49
1985,05,07,0.38,9.15,3.89
1985,05,08,0.54,2.63,4.79
1985,05,09,0.39,5.67,3.64
1985,05,10,0.15,16.44,5.71
1985,05,11,0.55,14.30,3.42
1985,05,12,0.58,9.93,3.27
1985,05,13,0.22,15.15,2.87
1985,05,14,0.48,9.16,3.60
1985,05,15,0.76,9.59,2.01
1985,05,16,0.19,11.60,3.12
1985,05,17,0.38,14.28,3.30
1985,05,18,0.02,10.30,2.34
1985,05,19,0.32,7.37,3.79
1985,05,20,0.50,14.32,4.32
1985,05,21,0.64,15.80,4.18
1985,05,22,0.64,11.09,2.99
1985,05,23,0.59,13.28,3.81
1985,05,24,0.77,13.72,2.87
1985,05,25,0.46,16.26,2.74
1985,05,26,0.67,12.75,2.60
1985,05,27,0.13,12.00,2.42
1985,05,28,0.65,12.65,2.85
1985,05,29,0.72,10.60,2.98
1985,05,30,0.63,15.31,4.27
1985,05,31,0.45,18.31,4.75
1985,06,01,0.10,16.04,4.96
1985,06,02,0.66,17.44,5.16
1985,06,03,0.73,17.35,4.61
1985,06,04,0.76,12.64,3.45
1985,06,05,0.11,12.17,2.42
1985,06,06,0.09,10.08,3.38
1985,06,07,0.63,14.72,4.58
1985,06,08,0.31,15.89,3.10
1985,06,09,0.47,15.94,2.70
1985,06,10,0.38,17.15,5.65
1985,06,11,0.42,13.31,5.21
1985,06,12,0.14,10.13,1.20
1985,06,13,0.09,9.29,1.15
1985,06,14,0.21,11.07,3.20
1985,06,15,0.53,13.77,3.80
1985,06,16,0.22,14.76,2.82
1985,06,17,0.44,16.99,2.34
1985,06,18,0.47,15.19,4.00
1985,06,19,0.39,16.35,5.21
1985,06,20,0.39,14.73,5.50
1985,06,21,0.46,15.93,3.44
1985,06,22,0.73,18.82,2.00
1985,06,23,0.60,19.39,4.62
1985,06,24,0.40,17.04,4.21
1985,06,25,0.18,11.33,2.45
1985,06,26,0.23,13.39,4.00
1985,06,27,0.31,14.22,5.30
1985,06,28,0.26,14.55,5.23
1985,06,29,0.41,16.02,1.87
1985,06,30,0.62,18.56,1.58
1985,07,01,0.65,21.33,3.12
1985,07,02,0.44,21.12,3.38
1985,07,03,0.21,18.46,3.18
