YEAR,MO,DY,avg_kt,T2M,WS10M
1985,01,01,,0.41,4.57
1985,01,02,,3.90,4.27
1985,01,03,,6.74,6.19
1985,01,04,,10.08,3.34
1985,01,05,,15.06,4.90
1985,01,06,,17.75,3.42
1985,01,07,,17.89,4.38
1985,01,08,,8.82,4.75
1985,01,09,,7.27,3.50
1985,01,10,,10.25,3.33
1985,01,11,,13.59,2.70
1985,01,12,,11.29,2.79
1985,01,13,,17.27,1.79
1985,01,14,,23.48,3.22
1985,01,15,,22.05,5.26
1985,01,16,,18.88,8.78
1985,01,17,0.30,13.99,5.05
1985,01,18,,8.29,5.18
1985,01,19,0.23,12.24,4.14
1985,01,20,0.27,11.79,4.49
1985,01,21,0.29,13.80,1.64
1985,01,22,0.26,19.47,3.73
1985,01,23,0.32,19.43,5.16
1985,01,24,0.38,22.92,4.72
1985,01,25,0.26,15.70,3.40
1985,01,26,0.30,17.58,2.70
1985,01,27,0.24,13.46,4.10
1985,01,28,0.25,7.91,4.77
1985,01,29,0.36,11.49,4.52
1985,01,30,0.26,7.50,4.57
1985,01,31,0.26,6.81,4.37
1985,02,01,0.32,7.39,4.10
1985,02,02,0.30,4.91,4.40
1985,02,03,0.41,10.09,2.57
1985,02,04,0.40,10.95,4.51
1985,02,05,0.51,13.11,3.58
1985,02,06,0.31,22.45,2.19
1985,02,07,0.36,12.28,5.81
1985,02,08,0.46,15.47,3.75
1985,02,09,0.33,25.01,1.90
1985,02,10,0.33,26.93,3.56
1985,02,11,0.33,31.60,2.10
1985,02,12,0.33,30.82,2.09
1985,02,13,0.34,34.23,4.12
1985,02,14,0.35,31.12,7.90
1985,02,15,0.47,30.39,8.44
1985,02,16,0.55,36.00,5.43
1985,02,17,0.52,38.96,2.40
1985,02,18,0.49,35.77,2.95
1985,02,19,0.41,32.10,2.97
1985,02,20,0.45,39.16,1.93
1985,02,21,0.45,37.97,1.06
1985,02,22,0.17,35.61,2.17
1985,02,23,0.40,35.06,1.41
1985,02,24,0.53,29.62,4.69
1985,02,25,0.60,20.61,2.33
1985,02,26,0.49,20.19,2.51
1985,02,27,0.38,30.03,2.17
1985,02,28,0.61,25.17,5.75
1985,03,01,0.27,16.57,6.45
1985,03,02,0.38,14.14,4.98
1985,03,03,0.26,20.03,5.61
1985,03,04,0.36,26.31,3.72
1985,03,05,0.02,7.65,8.82
1985,03,06,0.48,8.95,3.89
1985,03,07,0.40,22.29,3.54
1985,03,08,0.51,19.45,3.53
1985,03,09,0.57,15.02,2.58
1985,03,10,0.29,11.13,3.53
1985,03,11,0.54,14.66,1.84
1985,03,12,0.34,12.36,4.03
1985,03,13,0.50,11.00,5.17
1985,03,14,0.56,15.26,2.62
1985,03,15,0.43,25.86,1.42
1985,03,16,0.41,21.74,2.43
1985,03,17,0.54,22.34,3.96
1985,03,18,0.58,19.97,6.73
1985,03,19,0.22,17.82,5.25
1985,03,20,0.62,17.91,6.71
1985,03,21,0.51,15.14,5.64
1985,03,22,0.52,14.70,4.56
1985,03,23,0.56,17.29,5.17
1985,03,24,0.41,17.77,2.08
1985,03,25,0.59,19.75,1.25
1985,03,26,0.64,19.63,2.71
1985,03,27,0.65,20.68,2.31
1985,03,28,0.57,19.38,3.32
1985,03,29,0.55,25.70,4.75
1985,03,30,0.43,30.15,5.25
1985,03,31,0.53,27.18,5.34
1985,04,01,0.53,27.20,2.39
1985,04,02,0.55,26.21,2.54
1985,04,03,0.61,22.76,3.89
1985,04,04,0.72,22.36,1.77
1985,04,05,0.40,22.37,2.38
1985,04,06,0.67,20.83,3.43
1985,04,07,0.71,19.57,2.80
1985,04,08,0.55,20.82,4.40
1985,04,09,0.12,20.60,2.36
1985,04,10,0.40,20.78,6.26
1985,04,11,0.51,22.77,6.16
1985,04,12,0.48,19.84,4.76
1985,04,13,0.60,20.65,2.62
1985,04,14,0.62,18.00,4.08
1985,04,15,0.28,7.52,6.72
1985,04,16,0.38,3.70,6.48
1985,04,17,0.57,10.44,7.10
1985,04,18,0.45,14.27,4.39
1985,04,19,0.23,16.81,3.73
1985,04,20,0.49,16.63,5.58
1985,04,21,0.67,15.95,4.55
1985,04,22,0.65,11.93,4.86
1985,04,23,0.65,13.08,4.56
1985,04,24,0.64,10.54,4.18
1985,04,25,0.60,11.13,5.25
1985,04,26,0.58,11.97,6.43
1985,04,27,0.62,10.61,4.27
1985,04,28,0.62,8.65,3.55
1985,04,29,0.46,7.55,3.32
1985,04,30,0.53,1.84,4.29
1985,05,01,0.32,5.40,3.38
1985,05,02,0.36,5.33,3.02
1985,05,03,0.66,3.34,1.72
1985,05,04,0.44,3.17,2.15
1985,05,05,0.41,4.18,6.87
1985,05,06,0.23,4.83,6.14
1985,05,07,0.39,2.83,7.84
1985,05,08,0.36,1.21,5.03
1985,05,09,0.55,3.16,2.36
1985,05,10,0.53,5.05,1.59
1985,05,11,0.73,3.96,4.41
1985,05,12,0.70,5.28,4.39
1985,05,13,0.74,4.62,3.45
1985,05,14,0.65,4.60,3.55
1985,05,15,0.53,3.34,2.45
1985,05,16,0.32,2.13,4.69
1985,05,17,0.21,0.37,7.20
1985,05,18,0.36,0.06,4.28
1985,05,19,0.48,0.48,1.87
1985,05,20,0.33,1.55,3.95
1985,05,21,0.43,0.96,4.41
1985,05,22,0.47,1.36,1.24
1985,05,23,0.49,2.47,3.64
