YEAR,MO,DY,avg_kt,T2M,WS10M
1985,01,01,0.06,2.24,5.57
1985,01,02,0.22,5.74,4.93
1985,01,03,0.55,0.36,3.15
1985,01,04,0.74,2.83,3.75
1985,01,05,0.75,2.56,2.73
1985,01,06,0.71,5.43,3.59
1985,01,07,0.66,3.54,1.77
1985,01,08,0.62,6.15,3.66
1985,01,09,0.66,8.44,4.94
1985,01,10,0.66,0.03,3.93
1985,01,11,0.24,3.24,5.84
1985,01,12,0.10,10.96,3.89
1985,01,13,0.14,8.05,3.11
1985,01,14,0.20,3.61,3.05
1985,01,15,0.46,0.95,3.27
1985,01,16,0.42,2.83,3.65
1985,01,17,0.76,3.49,3.85
1985,01,18,0.72,5.15,2.10
1985,01,19,0.71,5.51,5.05
1985,01,20,0.66,6.81,6.02
1985,01,21,0.65,4.47,1.77
1985,01,22,0.38,2.19,1.77
1985,01,23,0.32,0.95,2.58
1985,01,24,0.61,5.30,2.07
1985,01,25,0.64,8.15,3.53
1985,01,26,0.46,2.90,3.42
1985,01,27,0.73,7.13,4.63
1985,01,28,0.59,4.64,2.14
1985,01,29,0.73,7.14,4.85
1985,01,30,0.52,8.89,3.17
1985,01,31,0.15,9.60,6.11
1985,02,01,0.15,14.96,4.38
1985,02,02,0.28,11.66,2.41
1985,02,03,0.54,1.81,4.03
1985,02,04,0.62,1.92,3.91
1985,02,05,0.48,3.34,1.81
1985,02,06,0.73,3.17,3.76
1985,02,07,0.16,1.01,2.05
1985,02,08,0.64,3.72,4.20
1985,02,09,0.78,8.90,5.51
1985,02,10,0.61,5.82,3.72
1985,02,11,0.73,2.32,4.50
1985,02,12,0.69,5.67,3.50
1985,02,13,0.60,6.81,3.42
1985,02,14,0.71,4.46,3.10
1985,02,15,0.70,6.63,3.07
1985,02,16,0.75,10.65,4.65
1985,02,17,0.70,5.78,2.45
1985,02,18,0.44,9.18,2.56
1985,02,19,0.22,10.07,2.01
1985,02,20,0.12,14.56,6.20
1985,02,21,0.61,15.61,6.30
1985,02,22,0.40,15.66,5.26
1985,02,23,0.61,10.63,4.10
1985,02,24,0.61,5.91,3.26
1985,02,25,0.78,10.09,4.68
1985,02,26,0.58,9.83,4.08
1985,02,27,0.46,5.77,2.73
1985,02,28,0.05,9.78,3.71
1985,03,01,0.72,14.42,3.35
1985,03,02,0.64,14.70,3.42
1985,03,03,0.60,20.07,8.20
1985,03,04,0.71,10.03,3.80
1985,03,05,0.66,9.30,2.95
1985,03,06,0.54,11.70,5.36
1985,03,07,0.48,15.65,5.62
1985,03,08,0.44,16.80,2.78
1985,03,09,0.35,15.52,2.88
1985,03,10,0.57,17.58,4.51
1985,03,11,0.65,20.48,4.59
1985,03,12,0.33,13.98,5.07
1985,03,13,0.41,11.87,4.23
1985,03,14,0.63,6.91,5.32
1985,03,15,0.22,5.40,2.88
1985,03,16,0.32,6.93,2.05
1985,03,17,0.40,6.56,2.56
1985,03,18,0.61,9.00,3.03
1985,03,19,0.45,11.97,5.58
1985,03,20,0.51,10.50,4.85
1985,03,21,0.60,9.50,4.57
1985,03,22,0.72,13.50,4.41
1985,03,23,0.76,11.81,3.44
1985,03,24,0.77,15.59,2.50
1985,03,25,0.71,16.94,4.34
1985,03,26,0.48,17.63,6.77
1985,03,27,0.78,19.28,5.84
1985,03,28,0.65,20.99,6.47
1985,03,29,0.48,20.39,4.39
1985,03,30,0.58,11.88,5.88
1985,03,31,0.80,10.80,3.45
1985,04,01,0.73,12.14,2.10
