YEAR,MO,DY,avg_kt,T2M,WS10M
1985,01,01,,7.81,3.13
1985,01,02,,10.09,3.17
1985,01,03,,12.26,7.31
1985,01,04,,12.32,4.18
1985,01,05,,16.25,4.28
1985,01,06,,20.65,3.41
1985,01,07,,22.41,3.24
1985,01,08,,11.54,3.97
1985,01,09,,13.35,2.32
1985,01,10,,13.62,3.52
1985,01,11,,20.58,1.54
1985,01,12,,20.71,1.55
1985,01,13,,22.08,1.32
1985,01,14,,27.76,1.88
1985,01,15,,28.07,3.78
1985,01,16,,23.16,5.67
1985,01,17,,22.28,3.78
1985,01,18,,13.29,3.36
1985,01,19,,17.56,3.22
1985,01,20,,15.55,3.43
1985,01,21,,15.15,0.91
1985,01,22,,21.31,1.42
1985,01,23,,21.21,2.29
1985,01,24,0.21,11.32,4.36
1985,01,25,0.24,13.49,5.04
1985,01,26,0.26,23.94,2.29
1985,01,27,0.23,20.39,4.34
1985,01,28,0.20,17.29,3.43
1985,01,29,0.36,18.09,3.06
1985,01,30,0.39,15.39,4.75
1985,01,31,0.24,8.20,5.74
1985,02,01,0.42,13.90,4.47
1985,02,02,0.22,10.92,4.18
1985,02,03,0.20,8.22,4.90
1985,02,04,0.29,16.52,4.55
1985,02,05,0.34,15.76,4.48
1985,02,06,0.33,23.58,5.14
1985,02,07,0.48,20.23,6.14
1985,02,08,0.37,14.86,2.97
1985,02,09,0.33,20.69,3.01
1985,02,10,0.26,27.39,1.31
1985,02,11,0.29,33.80,0.92
1985,02,12,0.27,31.12,0.84
1985,02,13,0.28,42.47,1.44
1985,02,14,0.28,38.15,3.12
1985,02,15,0.29,39.43,2.66
1985,02,16,0.32,43.07,2.26
1985,02,17,0.32,43.22,1.06
1985,02,18,0.44,38.14,5.14
1985,02,19,0.34,37.66,4.73
1985,02,20,0.32,42.89,1.93
1985,02,21,0.35,36.84,3.42
1985,02,22,0.46,32.95,6.46
1985,02,23,0.37,35.38,2.74
1985,02,24,0.31,32.85,5.95
1985,02,25,0.22,25.22,4.33
1985,02,26,0.38,20.72,2.80
1985,02,27,0.35,32.94,2.59
1985,02,28,0.50,30.02,6.95
1985,03,01,0.30,20.88,7.22
1985,03,02,0.39,17.24,7.61
1985,03,03,0.20,16.40,8.47
1985,03,04,0.33,32.18,3.00
1985,03,05,0.24,18.41,8.22
1985,03,06,0.31,12.00,4.07
1985,03,07,0.58,21.70,5.15
1985,03,08,0.22,24.98,3.91
1985,03,09,0.51,13.15,3.59
1985,03,10,0.18,14.03,3.31
1985,03,11,0.50,15.46,2.30
1985,03,12,0.35,13.98,2.27
1985,03,13,0.37,15.65,5.28
1985,03,14,0.24,15.21,2.36
