YEAR,MO,DY,avg_kt,T2M,WS10M
1985,01,01,0.21,1.19,4.78
1985,01,02,0.11,2.16,5.64
1985,01,03,0.69,0.51,3.94
1985,01,04,0.74,0.82,3.48
1985,01,05,0.74,3.00,3.08
1985,01,06,0.76,3.83,1.83
1985,01,07,0.71,6.27,2.77
1985,01,08,0.60,4.75,1.50
1985,01,09,0.17,8.70,3.43
1985,01,10,0.49,5.13,4.45
1985,01,11,0.28,1.06,5.07
1985,01,12,0.32,3.25,4.64
1985,01,13,0.18,2.39,2.13
1985,01,14,0.53,3.32,3.24
1985,01,15,0.66,2.18,1.82
1985,01,16,0.07,5.72,2.02
1985,01,17,0.76,4.27,4.10
1985,01,18,0.74,7.27,2.42
1985,01,19,0.74,8.00,2.37
1985,01,20,0.35,3.90,7.65
1985,01,21,0.73,2.93,2.43
1985,01,22,0.34,0.61,2.14
1985,01,23,0.21,2.92,1.67
1985,01,24,0.64,7.19,2.03
1985,01,25,0.66,8.55,2.40
1985,01,26,0.55,3.63,2.64
1985,01,27,0.57,9.16,3.17
1985,01,28,0.48,4.44,2.30
1985,01,29,0.18,6.74,2.70
1985,01,30,0.28,12.89,2.35
1985,01,31,0.03,0.43,5.84
1985,02,01,0.21,10.59,4.84
1985,02,02,0.31,9.93,3.21
1985,02,03,0.16,6.97,2.45
1985,02,04,0.07,1.49,2.67
1985,02,05,0.31,1.72,3.14
1985,02,06,0.34,1.94,2.22
1985,02,07,0.64,1.84,2.92
1985,02,08,0.69,2.18,2.08
1985,02,09,0.53,10.17,4.03
1985,02,10,0.29,14.80,3.27
1985,02,11,0.75,1.20,6.59
1985,02,12,0.78,3.44,1.82
1985,02,13,0.64,7.17,1.84
1985,02,14,0.58,6.56,2.68
1985,02,15,0.71,5.03,3.41
1985,02,16,0.75,8.90,3.85
1985,02,17,0.32,11.86,2.32
1985,02,18,0.49,14.42,1.04
1985,02,19,0.35,14.25,0.88
1985,02,20,0.41,15.51,3.51
1985,02,21,0.18,18.19,5.70
1985,02,22,0.23,20.43,6.18
1985,02,23,0.30,20.22,5.03
1985,02,24,0.22,10.55,4.01
1985,02,25,0.77,10.80,1.27
1985,02,26,0.57,12.78,1.44
1985,02,27,0.46,11.70,3.13
1985,02,28,0.16,11.69,1.55
1985,03,01,0.67,15.11,2.77
1985,03,02,0.28,16.34,1.83
1985,03,03,0.40,19.86,7.25
1985,03,04,0.61,16.48,4.91
1985,03,05,0.66,9.07,3.71
1985,03,06,0.30,11.34,3.32
1985,03,07,0.33,16.56,3.95
1985,03,08,0.31,19.03,3.17
1985,03,09,0.52,19.60,1.64
1985,03,10,0.53,18.99,3.37
1985,03,11,0.55,21.89,4.89
1985,03,12,0.32,19.19,3.80
1985,03,13,0.35,20.39,3.05
1985,03,14,0.23,12.90,4.25
1985,03,15,0.48,11.59,2.67
1985,03,16,0.18,12.61,2.56
1985,03,17,0.65,12.88,3.53
1985,03,18,0.57,13.26,2.16
1985,03,19,0.32,14.97,4.22
1985,03,20,0.60,17.48,4.04
1985,03,21,0.30,12.40,4.03
1985,03,22,0.75,11.76,1.95
1985,03,23,0.66,15.16,2.61
1985,03,24,0.78,14.31,2.18
1985,03,25,0.67,17.37,1.71
1985,03,26,0.35,18.44,4.16
1985,03,27,0.38,20.47,5.64
1985,03,28,0.41,21.84,6.32
1985,03,29,0.17,21.38,5.47
1985,03,30,0.33,17.62,4.73
1985,03,31,0.79,10.45,3.51
1985,04,01,0.63,13.16,2.57
1985,04,02,0.73,14.47,2.96
1985,04,03,0.73,19.46,5.50
1985,04,04,0.56,19.18,6.49
1985,04,05,0.71,17.97,5.17
1985,04,06,0.72,17.00,3.30
1985,04,07,0.49,18.68,3.73
1985,04,08,0.22,15.81,3.71
1985,04,09,0.60,15.98,2.35
1985,04,10,0.25,17.94,3.71
1985,04,11,0.33,18.66,2.51
1985,04,12,0.52,19.31,1.75
1985,04,13,0.18,19.51,0.96
1985,04,14,0.75,19.13,2.77
1985,04,15,0.74,20.49,2.49
1985,04,16,0.76,20.99,2.78
1985,04,17,0.63,20.70,2.82
1985,04,18,0.71,21.47,3.26
1985,04,19,0.12,20.33,4.83
1985,04,20,0.35,21.24,4.73
1985,04,21,0.43,20.96,4.28
1985,04,22,0.21,22.09,5.89
1985,04,23,0.68,22.10,3.53
1985,04,24,0.77,18.70,2.66
1985,04,25,0.69,19.32,2.49
1985,04,26,0.28,21.21,4.60
1985,04,27,0.54,23.15,3.02
1985,04,28,0.27,23.57,2.52
1985,04,29,0.25,22.66,3.58
1985,04,30,0.42,21.89,3.10
1985,05,01,0.58,20.76,3.46
1985,05,02,0.68,19.57,4.12
1985,05,03,0.64,19.41,2.98
1985,05,04,0.72,18.54,1.34
1985,05,05,0.68,20.49,3.16
1985,05,06,0.67,20.02,2.34
1985,05,07,0.66,21.92,1.93
1985,05,08,0.38,22.53,1.49
1985,05,09,0.55,22.61,2.12
1985,05,10,0.37,23.01,3.00
1985,05,11,0.30,23.31,5.33
1985,05,12,0.42,23.42,4.10
1985,05,13,0.19,23.99,5.21
1985,05,14,0.74,20.52,3.20
1985,05,15,0.72,19.20,1.43
1985,05,16,0.63,22.23,1.18
1985,05,17,0.30,22.08,3.44
1985,05,18,0.26,20.36,1.98
1985,05,19,0.61,21.07,1.28
1985,05,20,0.33,22.01,2.85
1985,05,21,0.60,21.87,1.62
1985,05,22,0.28,21.65,2.33
1985,05,23,0.70,21.89,1.67
1985,05,24,0.69,22.24,1.32
1985,05,25,0.73,23.83,1.38
1985,05,26,0.67,25.46,3.97
1985,05,27,0.31,24.36,4.17
1985,05,28,0.41,24.83,4.10
1985,05,29,0.63,25.27,4.24
1985,05,30,0.70,26.20,5.24
1985,05,31,0.69,26.37,4.04
1985,06,01,0.70,27.51,3.89
1985,06,02,0.64,27.11,4.30
1985,06,03,0.54,27.30,4.23
1985,06,04,0.55,27.28,4.55
1985,06,05,0.19,26.93,3.87
1985,06,06,0.27,27.63,4.61
1985,06,07,0.71,24.96,1.06
1985,06,08,0.68,26.83,1.02
1985,06,09,0.68,27.22,1.84
1985,06,10,0.60,26.38,3.48
1985,06,11,0.47,25.07,2.24
1985,06,12,0.67,23.92,4.30
1985,06,13,0.73,21.82,2.43
1985,06,14,0.69,25.00,1.74
1985,06,15,0.65,27.23,1.50
1985,06,16,0.64,27.35,1.57
1985,06,17,0.64,26.82,2.49
1985,06,18,0.29,25.37,1.94
1985,06,19,0.61,24.75,2.00
1985,06,20,0.57,23.66,2.17
1985,06,21,0.61,24.72,4.16
1985,06,22,0.14,24.85,3.60
1985,06,23,0.45,26.31,2.66
1985,06,24,0.57,25.89,2.76
1985,06,25,0.58,25.80,2.99
1985,06,26,0.64,25.90,2.36
1985,06,27,0.60,25.13,1.91
1985,06,28,0.68,23.94,4.00
1985,06,29,0.76,24.63,2.38
1985,06,30,0.71,27.25,1.84
1985,07,01,0.71,28.45,3.65
1985,07,02,0.69,26.98,3.09
1985,07,03,0.39,25.12,2.57
