YEAR,MO,DY,avg_kt,T2M,WS10M
1985,01,01,0.31,17.57,6.34
1985,01,02,0.50,6.98,6.86
1985,01,03,0.64,5.11,6.13
1985,01,04,0.55,7.60,5.58
1985,01,05,0.29,3.52,8.50
1985,01,06,0.72,5.74,8.44
1985,01,07,0.40,11.22,3.57
1985,01,08,0.41,15.09,2.07
1985,01,09,0.32,17.52,1.46
1985,01,10,0.35,22.63,2.36
1985,01,11,0.31,20.89,5.42
1985,01,12,0.45,7.13,9.96
1985,01,13,0.62,6.58,8.42
1985,01,14,0.35,7.79,4.53
1985,01,15,0.39,4.35,5.09
1985,01,16,0.43,4.33,7.62
1985,01,17,0.63,0.87,11.08
1985,01,18,0.37,17.21,7.20
1985,01,19,0.51,30.41,4.55
1985,01,20,0.36,26.07,3.70
1985,01,21,0.45,21.15,3.81
1985,01,22,0.38,14.20,5.24
1985,01,23,0.43,4.89,6.73
1985,01,24,0.69,5.55,6.00
1985,01,25,0.41,8.13,5.52
1985,01,26,0.68,8.16,7.24
1985,01,27,0.43,9.83,2.60
1985,01,28,0.45,9.68,4.58
1985,01,29,0.48,23.73,6.58
1985,01,30,0.50,32.50,5.14
1985,01,31,0.51,26.70,6.87
1985,02,01,0.53,27.70,2.04
1985,02,02,0.55,28.55,3.76
1985,02,03,0.55,29.59,1.55
1985,02,04,0.53,22.52,5.30
1985,02,05,0.11,19.49,3.11
1985,02,06,0.53,23.06,1.56
1985,02,07,0.54,20.69,5.06
1985,02,08,0.35,18.18,5.89
1985,02,09,0.33,27.13,3.22
1985,02,10,0.42,21.94,2.09
1985,02,11,0.42,16.45,3.50
1985,02,12,0.40,3.83,6.69
1985,02,13,0.69,8.85,5.67
1985,02,14,0.39,7.26,3.66
1985,02,15,0.72,0.29,9.30
1985,02,16,0.71,5.80,7.61
1985,02,17,0.55,7.64,6.71
1985,02,18,0.51,8.97,5.59
1985,02,19,0.49,3.51,6.29
1985,02,20,0.52,3.66,3.26
1985,02,21,0.51,5.45,5.66
1985,02,22,0.40,1.00,3.02
1985,02,23,0.59,2.21,3.52
1985,02,24,0.57,0.71,6.66
1985,02,25,0.54,8.34,5.33
1985,02,26,0.61,6.62,2.81
1985,02,27,0.73,2.18,7.04
1985,02,28,0.33,0.34,7.38
1985,03,01,0.60,3.64,1.25
1985,03,02,0.35,4.30,6.54
1985,03,03,0.39,10.77,3.23
1985,03,04,0.49,11.87,2.13
1985,03,05,0.53,8.16,6.00
1985,03,06,0.52,7.32,2.65
1985,03,07,0.60,3.10,5.44
1985,03,08,0.72,2.40,5.11
