YEAR,MO,DY,avg_kt,T2M,WS10M
1985,01,01,0.13,16.25,5.17
1985,01,02,0.14,5.71,2.62
1985,01,03,0.10,2.66,3.45
1985,01,04,0.11,1.12,3.28
1985,01,05,0.25,3.63,3.82
1985,01,06,0.72,1.12,2.21
1985,01,07,0.32,0.90,3.35
1985,01,08,0.48,0.33,3.52
1985,01,09,0.61,0.98,3.09
1985,01,10,0.09,1.07,3.18
1985,01,11,0.19,1.10,3.83
1985,01,12,0.62,5.81,4.33
1985,01,13,0.77,3.90,2.29
1985,01,14,0.46,0.31,4.19
1985,01,15,0.76,4.47,4.20
1985,01,16,0.47,2.71,2.81
1985,01,17,0.14,0.67,3.32
1985,01,18,0.45,0.89,3.09
1985,01,19,0.50,0.27,3.70
1985,01,20,0.56,18.45,5.18
1985,01,21,0.53,17.41,3.27
1985,01,22,0.52,7.53,3.20
1985,01,23,0.54,3.45,2.93
1985,01,24,0.71,0.31,3.70
1985,01,25,0.29,0.22,5.06
1985,01,26,0.77,7.81,4.27
1985,01,27,0.27,2.46,2.22
1985,01,28,0.16,1.26,1.82
1985,01,29,0.51,4.85,1.68
1985,01,30,0.18,1.55,2.96
1985,01,31,0.09,6.01,2.68
1985,02,01,0.10,0.55,1.97
1985,02,02,0.18,6.38,2.28
1985,02,03,0.26,6.49,2.77
1985,02,04,0.61,3.28,2.53
1985,02,05,0.29,0.07,3.75
1985,02,06,0.20,1.32,2.63
1985,02,07,0.64,6.98,3.25
1985,02,08,0.73,9.29,3.08
1985,02,09,0.69,6.00,2.57
1985,02,10,0.67,0.05,2.64
1985,02,11,0.08,2.14,3.80
1985,02,12,0.17,4.01,5.89
1985,02,13,0.53,5.01,3.92
1985,02,14,0.60,2.08,3.73
1985,02,15,0.69,4.36,2.49
1985,02,16,0.59,3.03,1.95
1985,02,17,0.54,2.86,2.45
1985,02,18,0.25,3.65,2.47
1985,02,19,0.24,6.01,1.36
1985,02,20,0.60,4.92,1.76
1985,02,21,0.71,5.71,3.59
1985,02,22,0.52,11.00,3.79
1985,02,23,0.50,14.69,4.31
1985,02,24,0.18,15.73,4.38
1985,02,25,0.15,11.27,1.84
1985,02,26,0.48,12.51,1.52
1985,02,27,0.51,8.41,3.50
1985,02,28,0.63,4.58,1.69
1985,03,01,0.19,6.36,3.13
1985,03,02,0.48,9.35,2.50
1985,03,03,0.68,8.65,3.08
1985,03,04,0.46,12.77,5.33
1985,03,05,0.75,8.63,3.34
1985,03,06,0.75,3.12,3.47
1985,03,07,0.72,6.49,3.99
1985,03,08,0.32,12.85,3.45
1985,03,09,0.49,13.07,2.28
1985,03,10,0.48,8.88,1.61
1985,03,11,0.36,14.98,4.54
1985,03,12,0.70,10.88,4.68
1985,03,13,0.57,9.15,1.90
1985,03,14,0.13,10.09,2.40
1985,03,15,0.77,6.38,3.08
1985,03,16,0.39,6.86,2.53
1985,03,17,0.74,8.17,4.51
1985,03,18,0.65,2.61,4.12
1985,03,19,0.76,5.43,2.28
1985,03,20,0.68,9.63,2.10
1985,03,21,0.12,8.65,4.25
1985,03,22,0.15,9.04,3.89
1985,03,23,0.27,10.88,2.82
1985,03,24,0.39,10.10,3.41
1985,03,25,0.69,7.34,3.18
1985,03,26,0.77,9.83,2.51
1985,03,27,0.42,13.96,4.54
1985,03,28,0.18,16.78,4.71
1985,03,29,0.27,18.75,4.28
1985,03,30,0.59,18.64,3.18
1985,03,31,0.21,16.70,5.41
1985,04,01,0.75,7.70,4.48
1985,04,02,0.70,5.83,3.26
1985,04,03,0.69,11.29,4.02
