YEAR,MO,DY,avg_kt,T2M,WS10M
1985,01,01,0.64,1.11,4.99
1985,01,02,0.64,0.19,3.53
1985,01,03,0.69,0.97,4.20
1985,01,04,0.65,1.30,3.58
1985,01,05,0.53,2.07,2.90
1985,01,06,0.43,2.93,3.27
1985,01,07,0.20,1.97,2.51
1985,01,08,0.60,2.81,3.57
1985,01,09,0.60,1.06,2.88
1985,01,10,0.70,1.00,3.76
1985,01,11,0.72,0.44,4.90
1985,01,12,0.70,0.36,6.90
1985,01,13,0.72,0.54,5.27
1985,01,14,0.70,1.81,4.09
1985,01,15,0.67,3.20,4.00
1985,01,16,0.68,2.91,4.15
1985,01,17,0.72,3.97,4.24
1985,01,18,0.74,5.33,2.36
1985,01,19,0.73,5.51,3.38
1985,01,20,0.72,2.13,2.90
1985,01,21,0.73,2.59,3.76
1985,01,22,0.62,2.24,5.20
1985,01,23,0.75,1.71,3.36
1985,01,24,0.70,0.73,2.44
1985,01,25,0.55,1.45,2.51
1985,01,26,0.39,2.79,1.65
1985,01,27,0.69,2.01,2.15
1985,01,28,0.53,0.04,2.45
1985,01,29,0.59,0.06,2.91
1985,01,30,0.68,1.47,4.73
1985,01,31,0.62,2.95,3.31
1985,02,01,0.63,3.29,2.38
1985,02,02,0.53,1.13,1.94
1985,02,03,0.42,1.92,2.25
1985,02,04,0.61,3.31,4.23
1985,02,05,0.52,4.34,2.63
1985,02,06,0.62,1.40,1.71
1985,02,07,0.53,0.92,1.22
1985,02,08,0.50,1.68,4.49
1985,02,09,0.51,2.26,3.49
1985,02,10,0.66,0.35,3.95
1985,02,11,0.49,2.31,3.20
1985,02,12,0.66,4.99,2.31
1985,02,13,0.63,6.94,4.58
1985,02,14,0.74,6.06,3.20
1985,02,15,0.72,6.78,2.18
1985,02,16,0.65,7.09,2.18
1985,02,17,0.51,8.02,1.59
1985,02,18,0.54,7.76,3.32
1985,02,19,0.69,8.78,2.81
1985,02,20,0.68,3.66,7.63
1985,02,21,0.71,5.68,7.53
1985,02,22,0.65,6.61,4.82
1985,02,23,0.74,4.76,3.37
1985,02,24,0.78,5.99,1.98
1985,02,25,0.78,8.49,2.79
1985,02,26,0.75,6.57,3.21
1985,02,27,0.71,8.18,2.96
1985,02,28,0.73,7.10,2.80
1985,03,01,0.75,8.04,4.05
1985,03,02,0.47,1.31,5.65
1985,03,03,0.76,0.76,7.04
1985,03,04,0.73,0.55,3.33
1985,03,05,0.57,2.09,4.86
1985,03,06,0.65,0.69,4.70
1985,03,07,0.73,0.40,2.77
1985,03,08,0.63,4.52,3.01
1985,03,09,0.67,9.13,2.93
1985,03,10,0.62,7.21,3.26
