YEAR,MO,DY,avg_kt,T2M,WS10M
1985,01,01,0.23,0.87,4.09
1985,01,02,0.31,1.65,4.87
1985,01,03,0.60,0.29,3.72
1985,01,04,0.74,0.81,3.47
1985,01,05,0.75,2.23,2.59
1985,01,06,0.73,2.80,1.77
1985,01,07,0.69,5.18,2.73
1985,01,08,0.64,3.72,1.72
1985,01,09,0.14,5.83,3.61
1985,01,10,0.16,5.33,3.86
1985,01,11,0.22,0.74,4.42
1985,01,12,0.43,3.65,4.04
1985,01,13,0.30,1.76,1.97
1985,01,14,0.64,3.56,3.09
1985,01,15,0.56,1.01,1.95
1985,01,16,0.09,4.37,1.84
1985,01,17,0.76,3.05,3.67
1985,01,18,0.73,6.73,2.52
1985,01,19,0.74,7.34,2.69
1985,01,20,0.35,6.29,6.78
1985,01,21,0.72,4.26,2.58
1985,01,22,0.63,1.53,1.95
1985,01,23,0.26,1.63,2.09
1985,01,24,0.57,5.64,2.57
1985,01,25,0.49,6.81,2.95
1985,01,26,0.62,0.65,2.17
1985,01,27,0.07,5.99,2.40
1985,01,28,0.49,3.16,2.18
1985,01,29,0.14,4.96,2.96
1985,01,30,0.11,12.68,2.34
1985,01,31,0.04,0.93,5.05
1985,02,01,0.31,10.33,4.32
1985,02,02,0.43,10.84,2.42
1985,02,03,0.25,8.93,2.15
1985,02,04,0.08,3.57,2.14
1985,02,05,0.35,0.65,2.74
1985,02,06,0.59,0.49,2.19
1985,02,07,0.64,0.68,2.82
1985,02,08,0.70,1.21,2.43
1985,02,09,0.61,8.31,4.02
1985,02,10,0.18,13.36,3.35
1985,02,11,0.71,0.09,6.29
1985,02,12,0.78,1.75,2.22
1985,02,13,0.56,5.90,1.57
1985,02,14,0.59,6.29,2.89
1985,02,15,0.74,3.03,2.80
1985,02,16,0.74,7.58,3.62
1985,02,17,0.27,11.28,2.38
1985,02,18,0.59,13.48,1.42
1985,02,19,0.15,13.39,1.34
1985,02,20,0.54,13.88,2.89
1985,02,21,0.14,17.42,4.87
1985,02,22,0.24,20.24,5.32
1985,02,23,0.17,20.27,4.69
1985,02,24,0.32,10.73,3.69
1985,02,25,0.74,9.95,1.20
1985,02,26,0.59,12.56,1.60
1985,02,27,0.45,10.43,2.78
1985,02,28,0.31,10.93,1.80
1985,03,01,0.47,14.92,2.30
1985,03,02,0.26,15.90,1.57
1985,03,03,0.27,18.90,6.43
1985,03,04,0.54,16.06,4.88
1985,03,05,0.66,8.05,3.28
1985,03,06,0.50,9.46,3.31
1985,03,07,0.44,15.28,3.60
1985,03,08,0.35,18.61,3.17
1985,03,09,0.32,19.42,1.19
1985,03,10,0.48,19.33,3.33
1985,03,11,0.56,21.10,4.79
1985,03,12,0.25,16.80,3.92
1985,03,13,0.47,19.00,2.81
1985,03,14,0.37,12.51,3.81
1985,03,15,0.53,11.62,2.76
1985,03,16,0.28,12.49,2.43
1985,03,17,0.69,12.78,3.04
1985,03,18,0.65,12.30,1.84
1985,03,19,0.50,14.67,3.89
1985,03,20,0.45,15.14,4.29
1985,03,21,0.18,12.21,2.98
1985,03,22,0.69,11.34,1.72
1985,03,23,0.61,14.35,1.93
1985,03,24,0.77,13.88,2.09
1985,03,25,0.74,16.11,2.72
1985,03,26,0.51,18.89,3.82
1985,03,27,0.34,20.13,5.82
1985,03,28,0.44,21.74,6.32
1985,03,29,0.18,21.28,4.84
1985,03,30,0.09,18.00,4.66
1985,03,31,0.79,9.18,4.07
1985,04,01,0.63,12.32,2.48
1985,04,02,0.73,13.37,2.95
1985,04,03,0.73,18.18,4.81
1985,04,04,0.63,18.78,6.54
1985,04,05,0.70,16.90,5.03
1985,04,06,0.71,15.49,2.49
1985,04,07,0.66,16.28,3.27
1985,04,08,0.63,13.51,2.98
1985,04,09,0.65,13.88,2.40
1985,04,10,0.27,16.83,3.40
1985,04,11,0.40,17.91,2.15
1985,04,12,0.50,18.46,1.79
1985,04,13,0.22,18.68,0.81
1985,04,14,0.74,18.36,2.61
1985,04,15,0.74,19.75,1.84
1985,04,16,0.75,18.83,3.01
1985,04,17,0.74,20.32,2.41
1985,04,18,0.71,21.75,3.12
1985,04,19,0.28,20.53,4.40
1985,04,20,0.24,21.05,4.22
1985,04,21,0.41,20.77,3.82
1985,04,22,0.02,21.68,5.37
1985,04,23,0.63,21.90,4.10
1985,04,24,0.75,18.52,2.50
1985,04,25,0.68,19.54,2.61
1985,04,26,0.23,21.48,4.05
