YEAR,MO,DY,avg_kt,T2M,WS10M
1985,01,01,0.66,3.82,4.89
1985,01,02,0.75,6.05,2.52
1985,01,03,0.76,3.20,3.43
1985,01,04,0.75,1.79,2.40
1985,01,05,0.79,0.62,1.24
1985,01,06,0.64,1.03,1.86
1985,01,07,0.42,0.49,3.79
1985,01,08,0.25,0.60,3.55
1985,01,09,0.42,1.35,4.20
1985,01,10,0.58,2.83,1.51
1985,01,11,0.62,2.76,3.42
1985,01,12,0.36,8.18,5.25
1985,01,13,0.46,5.09,3.14
1985,01,14,0.67,1.99,2.92
1985,01,15,0.58,1.81,2.95
1985,01,16,0.65,3.03,4.01
1985,01,17,0.65,3.58,3.96
1985,01,18,0.76,1.31,3.90
1985,01,19,0.76,0.23,3.73
1985,01,20,0.76,0.88,2.78
1985,01,21,0.75,1.36,2.82
1985,01,22,0.60,0.33,1.64
1985,01,23,0.20,1.17,1.38
1985,01,24,0.28,0.97,1.19
1985,01,25,0.60,0.76,2.00
1985,01,26,0.32,0.89,1.42
1985,01,27,0.36,0.23,3.07
1985,01,28,0.52,1.51,3.18
1985,01,29,0.54,1.31,4.62
1985,01,30,0.45,3.53,3.72
1985,01,31,0.45,12.72,2.17
1985,02,01,0.58,18.77,2.53
1985,02,02,0.51,12.88,2.25
1985,02,03,0.32,6.16,3.11
1985,02,04,0.44,7.36,3.17
1985,02,05,0.65,13.87,2.99
1985,02,06,0.56,8.39,2.39
1985,02,07,0.61,4.34,1.62
1985,02,08,0.57,0.55,3.38
1985,02,09,0.20,0.80,3.04
1985,02,10,0.52,1.17,5.66
1985,02,11,0.69,3.87,2.54
1985,02,12,0.61,0.26,3.11
1985,02,13,0.78,0.80,3.02
1985,02,14,0.68,0.19,3.28
1985,02,15,0.72,1.69,1.87
1985,02,16,0.75,1.83,2.37
1985,02,17,0.63,3.91,1.63
1985,02,18,0.50,3.25,1.26
1985,02,19,0.53,5.21,2.31
1985,02,20,0.57,4.98,4.15
1985,02,21,0.46,2.21,2.56
1985,02,22,0.38,0.35,2.38
1985,02,23,0.31,1.27,4.51
1985,02,24,0.67,1.67,2.17
1985,02,25,0.78,1.72,3.35
1985,02,26,0.79,0.86,2.54
1985,02,27,0.68,4.65,3.37
1985,02,28,0.60,4.79,2.68
1985,03,01,0.66,3.46,2.25
1985,03,02,0.59,4.53,5.88
1985,03,03,0.41,2.02,5.85
1985,03,04,0.69,2.81,3.40
1985,03,05,0.70,2.65,2.55
1985,03,06,0.49,6.01,6.22
1985,03,07,0.57,4.88,4.72
1985,03,08,0.58,5.33,1.57
1985,03,09,0.42,10.03,2.34
1985,03,10,0.34,9.09,3.85
1985,03,11,0.26,7.48,2.85
1985,03,12,0.40,4.57,5.19
1985,03,13,0.81,1.19,2.76
1985,03,14,0.49,1.65,5.26
1985,03,15,0.29,2.97,3.72
1985,03,16,0.52,4.02,2.81
1985,03,17,0.58,2.69,1.91
1985,03,18,0.71,4.11,2.03
1985,03,19,0.41,3.17,3.25
1985,03,20,0.61,3.81,3.13
1985,03,21,0.62,4.64,3.19
1985,03,22,0.75,1.74,4.30
1985,03,23,0.78,3.02,3.29
1985,03,24,0.84,7.06,1.60
1985,03,25,0.77,9.37,4.58
1985,03,26,0.69,8.20,6.98
1985,03,27,0.69,7.03,9.89
1985,03,28,0.58,5.99,8.52
1985,03,29,0.44,0.51,5.56
1985,03,30,0.50,0.95,4.16
1985,03,31,0.69,2.21,5.28
1985,04,01,0.73,4.51,3.15
1985,04,02,0.79,7.53,2.93
1985,04,03,0.69,10.05,3.29
1985,04,04,0.56,11.01,5.87
1985,04,05,0.80,8.23,3.57
1985,04,06,0.79,9.56,2.96
1985,04,07,0.75,11.11,1.88
1985,04,08,0.66,11.99,3.89
1985,04,09,0.64,11.93,4.02
1985,04,10,0.58,12.90,2.23
1985,04,11,0.71,13.53,2.44
1985,04,12,0.70,13.57,2.57
1985,04,13,0.80,12.47,1.83
1985,04,14,0.81,13.30,1.82
1985,04,15,0.72,14.76,1.89
1985,04,16,0.55,15.08,2.32
1985,04,17,0.57,15.74,4.05
1985,04,18,0.50,10.79,5.52
1985,04,19,0.53,7.35,6.32
1985,04,20,0.69,10.66,6.29
1985,04,21,0.24,7.09,4.07
1985,04,22,0.39,6.24,6.26
1985,04,23,0.77,6.66,3.04
1985,04,24,0.67,12.12,3.41
1985,04,25,0.59,12.78,7.50
1985,04,26,0.24,6.55,4.98
1985,04,27,0.39,7.49,3.74
1985,04,28,0.15,8.71,3.27
1985,04,29,0.67,10.36,5.20
1985,04,30,0.73,12.07,2.44
1985,05,01,0.43,12.57,3.19
1985,05,02,0.59,12.40,3.17
1985,05,03,0.63,14.71,3.67
1985,05,04,0.65,16.50,3.45
1985,05,05,0.64,15.63,2.34
1985,05,06,0.70,16.43,2.24
1985,05,07,0.70,15.68,1.93
1985,05,08,0.71,16.25,1.68
1985,05,09,0.42,19.05,4.39
1985,05,10,0.72,14.14,8.72
1985,05,11,0.71,10.89,4.95
1985,05,12,0.52,11.10,4.28
1985,05,13,0.74,7.69,5.69
1985,05,14,0.78,9.62,1.66
1985,05,15,0.72,15.28,3.05
1985,05,16,0.26,17.46,3.37
1985,05,17,0.61,14.91,2.13
1985,05,18,0.36,14.87,2.36
1985,05,19,0.43,15.30,2.78
