YEAR,MO,DY,avg_kt,T2M,WS10M
1985,01,01,0.34,22.03,5.45
1985,01,02,0.66,7.94,6.05
1985,01,03,0.49,3.75,6.48
1985,01,04,0.67,6.68,5.19
1985,01,05,0.42,3.72,6.60
1985,01,06,0.73,5.35,8.15
1985,01,07,0.45,10.25,4.84
1985,01,08,0.41,19.26,2.33
1985,01,09,0.35,19.51,1.80
1985,01,10,0.43,22.64,2.80
1985,01,11,0.38,22.04,4.70
1985,01,12,0.60,8.36,8.44
1985,01,13,0.61,6.28,8.38
1985,01,14,0.45,10.91,3.27
1985,01,15,0.56,7.04,3.22
1985,01,16,0.45,6.88,5.44
1985,01,17,0.42,1.73,8.38
1985,01,18,0.33,19.30,6.44
1985,01,19,0.52,30.58,6.18
1985,01,20,0.44,24.04,6.00
1985,01,21,0.35,19.06,4.12
1985,01,22,0.42,14.37,5.84
1985,01,23,0.33,5.86,6.80
1985,01,24,0.59,7.48,7.29
1985,01,25,0.57,14.46,4.05
1985,01,26,0.74,7.08,6.83
1985,01,27,0.62,10.41,2.96
1985,01,28,0.44,11.32,3.91
1985,01,29,0.53,19.15,5.86
1985,01,30,0.58,31.93,5.25
1985,01,31,0.49,26.87,6.13
1985,02,01,0.56,27.00,2.08
1985,02,02,0.61,28.71,3.11
1985,02,03,0.57,30.65,1.91
1985,02,04,0.57,24.96,4.67
1985,02,05,0.28,20.75,3.27
1985,02,06,0.54,26.01,2.04
1985,02,07,0.53,21.62,4.52
1985,02,08,0.43,11.91,5.53
1985,02,09,0.41,24.86,4.42
1985,02,10,0.51,23.72,1.45
1985,02,11,0.43,17.76,2.38
1985,02,12,0.56,5.15,6.39
1985,02,13,0.77,10.19,3.08
1985,02,14,0.56,9.51,3.22
1985,02,15,0.67,0.77,7.21
1985,02,16,0.67,5.55,5.75
1985,02,17,0.64,5.96,4.97
1985,02,18,0.59,9.21,3.93
1985,02,19,0.69,4.71,4.69
1985,02,20,0.52,4.86,2.66
1985,02,21,0.45,3.38,3.95
1985,02,22,0.38,2.91,3.72
1985,02,23,0.73,4.24,2.98
1985,02,24,0.44,0.04,5.18
1985,02,25,0.25,5.17,5.06
1985,02,26,0.57,8.37,2.07
1985,02,27,0.76,2.18,5.22
1985,02,28,0.43,0.71,6.07
1985,03,01,0.64,2.44,1.41
1985,03,02,0.46,5.63,6.12
1985,03,03,0.39,13.37,5.44
1985,03,04,0.47,17.23,3.52
1985,03,05,0.48,13.34,5.03
1985,03,06,0.47,8.27,2.44
1985,03,07,0.65,3.20,4.28
1985,03,08,0.74,0.86,4.65
1985,03,09,0.75,0.61,5.27
1985,03,10,0.60,0.36,2.16
1985,03,11,0.74,0.72,4.22
1985,03,12,0.71,0.39,6.41
1985,03,13,0.73,0.35,6.08
1985,03,14,0.74,0.20,3.20
1985,03,15,0.65,0.06,3.55
1985,03,16,0.72,1.74,2.33
1985,03,17,0.80,3.13,3.17
1985,03,18,0.74,1.67,2.22
1985,03,19,0.78,3.74,1.99
1985,03,20,0.67,4.23,3.62
1985,03,21,0.64,4.37,4.41
1985,03,22,0.25,1.06,3.92
1985,03,23,0.31,3.61,6.20
1985,03,24,0.57,0.79,4.83
1985,03,25,0.48,0.90,2.82
1985,03,26,0.51,2.00,2.39
1985,03,27,0.50,1.24,5.30
1985,03,28,0.25,3.92,6.73
1985,03,29,0.39,8.69,2.12
1985,03,30,0.50,2.73,4.22
1985,03,31,0.53,1.19,2.38
1985,04,01,0.50,4.29,3.89
1985,04,02,0.54,6.08,6.10
1985,04,03,0.28,1.20,1.88
1985,04,04,0.25,0.60,2.80
1985,04,05,0.41,0.14,1.84
1985,04,06,0.50,1.70,4.37
1985,04,07,0.51,0.62,4.98
1985,04,08,0.73,1.14,2.17
1985,04,09,0.76,4.99,2.97
1985,04,10,0.75,8.40,3.09
1985,04,11,0.62,11.82,4.23
1985,04,12,0.68,8.62,3.34
1985,04,13,0.61,8.16,2.59
1985,04,14,0.71,13.68,4.96
1985,04,15,0.50,9.87,3.95
1985,04,16,0.60,5.05,6.76
1985,04,17,0.63,12.65,2.73
1985,04,18,0.47,14.03,3.25
1985,04,19,0.11,12.26,4.93
1985,04,20,0.67,6.70,7.87
1985,04,21,0.70,6.02,3.27
