YEAR,MO,DY,avg_kt,T2M,WS10M
1985,01,01,0.46,4.00,2.50
1985,01,02,0.59,6.02,2.89
1985,01,03,0.68,6.40,2.78
1985,01,04,0.42,6.30,3.37
1985,01,05,0.47,7.87,3.47
1985,01,06,0.29,7.70,3.56
1985,01,07,0.45,5.77,2.65
1985,01,08,0.35,6.53,2.67
1985,01,09,0.53,6.31,2.62
1985,01,10,0.55,5.32,2.31
1985,01,11,0.48,5.18,2.98
1985,01,12,0.67,6.16,2.36
1985,01,13,0.39,5.84,2.77
1985,01,14,0.29,8.01,3.61
1985,01,15,0.39,6.61,1.67
1985,01,16,0.50,10.61,3.01
1985,01,17,0.57,9.57,2.57
1985,01,18,0.43,7.87,2.39
1985,01,19,0.22,7.23,2.29
1985,01,20,0.48,5.53,2.09
1985,01,21,0.38,5.02,2.90
1985,01,22,0.58,6.55,3.37
1985,01,23,0.54,5.43,3.16
1985,01,24,0.52,3.14,2.29
1985,01,25,0.43,2.12,2.22
1985,01,26,0.61,2.49,2.74
1985,01,27,0.27,1.87,1.99
1985,01,28,0.33,0.66,1.18
1985,01,29,0.63,0.71,1.56
1985,01,30,0.45,0.97,1.40
1985,01,31,0.73,0.46,1.33
1985,02,01,0.33,2.51,3.16
1985,02,02,0.47,0.86,1.93
1985,02,03,0.70,3.50,2.35
1985,02,04,0.55,1.57,2.26
1985,02,05,0.40,3.40,2.25
1985,02,06,0.27,4.30,3.09
1985,02,07,0.30,3.17,2.19
1985,02,08,0.36,1.99,1.94
1985,02,09,0.55,2.00,3.58
1985,02,10,0.28,5.50,3.91
1985,02,11,0.31,8.52,5.42
1985,02,12,0.66,3.29,2.43
1985,02,13,0.53,6.81,3.06
1985,02,14,0.22,11.10,4.16
1985,02,15,0.55,4.32,3.09
1985,02,16,0.61,2.46,1.34
1985,02,17,0.63,2.65,1.05
1985,02,18,0.63,5.08,2.15
1985,02,19,0.25,5.80,3.51
1985,02,20,0.31,5.01,2.12
1985,02,21,0.25,8.51,3.44
1985,02,22,0.36,7.99,2.45
1985,02,23,0.29,6.37,1.88
1985,02,24,0.48,5.94,4.34
1985,02,25,0.60,4.11,2.25
1985,02,26,0.66,5.40,1.50
1985,02,27,0.72,5.55,1.48
1985,02,28,0.32,4.50,2.00
1985,03,01,0.48,4.08,3.75
1985,03,02,0.74,2.68,3.09
1985,03,03,0.29,3.74,1.95
1985,03,04,0.36,3.86,3.60
1985,03,05,0.42,2.67,2.70
1985,03,06,0.51,2.17,1.54
1985,03,07,0.73,3.14,2.68
1985,03,08,0.68,5.31,3.14
1985,03,09,0.66,6.92,1.97
1985,03,10,0.77,4.98,2.11
1985,03,11,0.65,3.59,2.89
1985,03,12,0.53,3.28,1.35
1985,03,13,0.73,3.85,1.13
1985,03,14,0.57,2.92,1.42
1985,03,15,0.73,5.24,2.25
1985,03,16,0.68,5.80,2.75
1985,03,17,0.64,5.76,1.70
1985,03,18,0.32,3.38,1.57
1985,03,19,0.42,4.07,2.07
1985,03,20,0.41,5.07,2.56
1985,03,21,0.49,3.41,3.97
1985,03,22,0.49,4.83,4.15
1985,03,23,0.34,6.59,5.29
1985,03,24,0.50,2.93,3.60
1985,03,25,0.44,1.38,1.30
1985,03,26,0.29,2.54,3.17
1985,03,27,0.44,3.26,3.42
1985,03,28,0.59,2.48,2.19
1985,03,29,0.30,4.08,2.59
1985,03,30,0.27,7.59,3.70
1985,03,31,0.25,8.81,2.09
1985,04,01,0.53,8.99,1.99
1985,04,02,0.50,7.96,1.72
1985,04,03,0.46,5.42,3.35
1985,04,04,0.48,7.50,2.99
1985,04,05,0.49,6.86,2.03
1985,04,06,0.78,10.87,3.36
1985,04,07,0.56,9.75,2.03
1985,04,08,0.64,10.73,1.33
1985,04,09,0.76,11.07,2.28
1985,04,10,0.31,8.30,1.78
1985,04,11,0.26,9.10,3.29
1985,04,12,0.64,9.61,2.06
1985,04,13,0.58,9.58,1.58
1985,04,14,0.46,10.61,1.90
1985,04,15,0.43,8.69,1.98
1985,04,16,0.32,6.14,2.24
1985,04,17,0.36,4.61,1.83
1985,04,18,0.32,4.57,2.77
1985,04,19,0.53,3.19,3.38
1985,04,20,0.42,3.61,1.92
1985,04,21,0.45,3.67,1.16
1985,04,22,0.23,7.13,4.41
1985,04,23,0.47,5.36,5.39
1985,04,24,0.38,3.59,3.82
1985,04,25,0.50,5.36,1.84
1985,04,26,0.17,8.06,3.50
1985,04,27,0.18,8.33,3.08
1985,04,28,0.53,5.16,2.37
1985,04,29,0.74,6.24,1.45
1985,04,30,0.55,8.56,0.99
1985,05,01,0.49,12.32,2.37
1985,05,02,0.46,8.86,2.47
1985,05,03,0.49,5.74,3.29
1985,05,04,0.42,5.67,2.70
1985,05,05,0.39,6.70,1.77
1985,05,06,0.46,6.17,1.90
1985,05,07,0.65,5.46,1.88
1985,05,08,0.32,6.24,1.69
1985,05,09,0.66,7.59,1.89
1985,05,10,0.29,5.40,3.68
1985,05,11,0.52,4.75,3.57
1985,05,12,0.67,5.65,1.18
1985,05,13,0.20,6.47,2.28
1985,05,14,0.52,7.74,3.40
1985,05,15,0.78,15.45,3.39
1985,05,16,0.78,19.34,3.43
1985,05,17,0.62,13.07,2.75
1985,05,18,0.60,10.29,2.80
1985,05,19,0.36,9.01,1.85
1985,05,20,0.18,9.07,1.65
1985,05,21,0.66,12.80,1.23
1985,05,22,0.56,15.08,1.88
1985,05,23,0.27,12.55,1.88
1985,05,24,0.34,12.07,2.37
1985,05,25,0.30,11.57,2.66
1985,05,26,0.31,12.42,2.22
1985,05,27,0.32,9.79,1.67
1985,05,28,0.27,9.60,1.76
1985,05,29,0.18,9.38,3.07
1985,05,30,0.34,11.13,1.40
1985,05,31,0.16,12.82,2.58
