YEAR,MO,DY,avg_kt,T2M,WS10M
1985,01,01,0.32,23.36,5.70
1985,01,02,0.40,8.34,6.68
1985,01,03,0.60,2.29,8.21
1985,01,04,0.61,6.32,6.40
1985,01,05,0.51,4.25,6.70
1985,01,06,0.62,5.63,9.29
1985,01,07,0.37,12.18,5.77
1985,01,08,0.40,21.58,1.53
1985,01,09,0.44,21.74,2.28
1985,01,10,0.36,23.81,3.43
1985,01,11,0.32,21.94,6.69
1985,01,12,0.56,8.59,9.75
1985,01,13,0.53,5.99,10.14
1985,01,14,0.40,13.81,3.33
1985,01,15,0.27,11.75,3.47
1985,01,16,0.56,9.18,5.26
1985,01,17,0.44,5.46,5.36
1985,01,18,0.45,24.72,6.56
1985,01,19,0.49,32.62,7.67
1985,01,20,0.57,24.20,7.54
1985,01,21,0.43,18.86,5.51
1985,01,22,0.31,14.85,7.53
1985,01,23,0.41,5.67,8.21
1985,01,24,0.66,10.46,8.44
1985,01,25,0.48,18.05,3.93
1985,01,26,0.59,6.84,8.28
1985,01,27,0.52,14.01,3.65
1985,01,28,0.48,11.32,4.67
1985,01,29,0.52,21.86,7.08
1985,01,30,0.54,33.18,6.70
1985,01,31,0.54,28.45,6.84
1985,02,01,0.55,30.32,2.57
1985,02,02,0.56,29.81,3.42
1985,02,03,0.56,32.12,3.46
1985,02,04,0.56,25.28,5.87
1985,02,05,0.39,24.06,3.92
1985,02,06,0.51,28.41,2.32
1985,02,07,0.56,23.70,4.20
1985,02,08,0.42,17.99,6.48
1985,02,09,0.30,24.79,5.76
1985,02,10,0.50,25.41,2.22
1985,02,11,0.42,21.93,2.04
1985,02,12,0.35,9.70,8.07
1985,02,13,0.66,15.23,2.47
1985,02,14,0.44,12.96,3.06
1985,02,15,0.72,2.65,8.32
1985,02,16,0.72,6.49,6.65
1985,02,17,0.59,8.14,3.88
1985,02,18,0.60,13.91,4.11
1985,02,19,0.56,6.46,5.02
1985,02,20,0.57,6.26,3.33
1985,02,21,0.40,4.40,3.73
1985,02,22,0.37,6.24,4.42
1985,02,23,0.49,9.24,3.16
1985,02,24,0.59,2.17,3.82
1985,02,25,0.35,8.58,5.91
1985,02,26,0.42,13.53,2.81
1985,02,27,0.73,4.21,6.90
1985,02,28,0.47,0.33,8.07
1985,03,01,0.60,7.08,1.78
1985,03,02,0.43,10.30,6.18
1985,03,03,0.44,14.93,6.10
1985,03,04,0.57,19.53,4.58
1985,03,05,0.62,16.19,5.61
1985,03,06,0.50,11.45,3.25
1985,03,07,0.67,7.28,6.09
1985,03,08,0.69,4.87,5.35
1985,03,09,0.77,2.37,5.61
1985,03,10,0.60,4.64,2.72
1985,03,11,0.63,4.30,4.14
1985,03,12,0.63,2.68,7.45
1985,03,13,0.69,2.21,6.75
1985,03,14,0.77,3.88,3.79
1985,03,15,0.66,2.02,5.12
1985,03,16,0.68,2.00,2.52
1985,03,17,0.74,0.17,3.48
1985,03,18,0.70,1.92,3.16
1985,03,19,0.74,1.94,2.15
1985,03,20,0.61,1.37,4.06
1985,03,21,0.72,0.13,3.55
1985,03,22,0.17,0.84,5.81
1985,03,23,0.23,6.26,4.59
1985,03,24,0.61,3.38,4.67
1985,03,25,0.53,2.01,2.75
1985,03,26,0.45,3.00,2.57
1985,03,27,0.65,3.39,4.73
1985,03,28,0.25,5.30,8.16
1985,03,29,0.49,9.36,2.06
1985,03,30,0.61,4.95,4.73
1985,03,31,0.54,2.48,2.58
1985,04,01,0.58,1.98,3.76
1985,04,02,0.45,4.77,7.17
1985,04,03,0.50,0.64,3.22
1985,04,04,0.43,1.72,2.32
1985,04,05,0.54,0.75,1.20
1985,04,06,0.50,0.36,3.83
1985,04,07,0.73,0.33,5.66
1985,04,08,0.63,0.35,2.04
1985,04,09,0.78,4.27,3.71
1985,04,10,0.73,5.63,2.32
1985,04,11,0.59,7.84,4.75
1985,04,12,0.40,4.65,3.54
1985,04,13,0.62,5.04,2.92
1985,04,14,0.75,11.85,4.38
1985,04,15,0.44,6.58,3.57
1985,04,16,0.36,2.88,5.74
1985,04,17,0.65,9.86,2.85
1985,04,18,0.36,13.30,3.50
1985,04,19,0.19,12.02,3.79
1985,04,20,0.65,7.34,8.17
1985,04,21,0.58,6.20,3.64
1985,04,22,0.78,8.25,1.92
1985,04,23,0.51,11.73,4.59
1985,04,24,0.25,7.93,2.92
1985,04,25,0.38,4.89,4.47
1985,04,26,0.61,2.82,5.40
1985,04,27,0.74,11.20,5.85
1985,04,28,0.74,18.37,3.65
1985,04,29,0.68,16.55,4.30
1985,04,30,0.59,13.03,3.15
1985,05,01,0.54,16.70,2.62
1985,05,02,0.59,19.77,5.13
1985,05,03,0.56,24.53,3.66
1985,05,04,0.52,16.70,7.16
1985,05,05,0.61,13.92,8.05
1985,05,06,0.63,11.55,5.32
1985,05,07,0.73,13.30,4.75
1985,05,08,0.70,19.51,4.65
1985,05,09,0.54,19.04,2.33
1985,05,10,0.28,18.59,4.48
1985,05,11,0.10,14.98,5.81
1985,05,12,0.67,10.32,7.12
1985,05,13,0.31,8.85,4.99
1985,05,14,0.71,8.96,4.28
1985,05,15,0.77,9.41,5.43
1985,05,16,0.59,13.11,3.31
1985,05,17,0.76,15.79,2.02
1985,05,18,0.78,19.68,4.96
1985,05,19,0.73,14.24,4.94
1985,05,20,0.64,15.09,4.52
1985,05,21,0.75,19.78,3.57
1985,05,22,0.46,20.14,2.66
1985,05,23,0.71,20.72,2.35
1985,05,24,0.46,22.69,3.87
1985,05,25,0.29,13.74,5.10
1985,05,26,0.30,10.86,3.54
1985,05,27,0.25,11.45,2.61
1985,05,28,0.48,14.94,2.08
1985,05,29,0.57,17.75,2.37
1985,05,30,0.13,15.27,3.97
1985,05,31,0.55,16.31,6.35
1985,06,01,0.64,9.87,5.27
1985,06,02,0.44,10.99,2.51
1985,06,03,0.37,12.41,4.64
1985,06,04,0.77,10.05,2.53
1985,06,05,0.60,16.53,5.64
1985,06,06,0.64,19.32,7.47
1985,06,07,0.57,22.71,4.78
1985,06,08,0.65,20.27,10.70
1985,06,09,0.61,16.30,4.47
1985,06,10,0.38,14.48,2.16
1985,06,11,0.39,12.73,4.97
1985,06,12,0.68,15.57,4.62
1985,06,13,0.27,21.37,2.84
1985,06,14,0.64,19.20,5.43
1985,06,15,0.55,21.46,4.10
1985,06,16,0.60,17.22,10.05
1985,06,17,0.24,15.36,10.62
1985,06,18,0.49,15.66,4.87
1985,06,19,0.73,19.03,3.59
1985,06,20,0.58,23.51,3.71
1985,06,21,0.43,17.52,7.33
1985,06,22,0.66,17.80,2.66
1985,06,23,0.73,17.97,4.19
1985,06,24,0.57,15.83,5.61
1985,06,25,0.53,12.61,5.22
1985,06,26,0.39,11.26,3.35
1985,06,27,0.19,12.28,4.11
1985,06,28,0.20,9.41,4.93
1985,06,29,0.37,11.60,1.34
1985,06,30,0.76,16.50,1.17
1985,07,01,0.70,17.89,2.14
1985,07,02,0.71,24.49,2.69
1985,07,03,0.65,26.62,6.60
1985,07,04,0.77,21.22,4.81
1985,07,05,0.73,25.64,2.63
1985,07,06,0.75,28.61,4.77
1985,07,07,0.67,27.04,4.54
1985,07,08,0.71,26.58,4.57
1985,07,09,0.53,22.61,3.08
1985,07,10,0.48,23.33,3.62
1985,07,11,0.65,25.83,3.24
1985,07,12,0.66,27.52,2.50
1985,07,13,0.65,21.43,4.79
1985,07,14,0.67,17.98,4.88
1985,07,15,0.71,21.65,2.71
1985,07,16,0.65,24.83,2.99
1985,07,17,0.37,22.26,3.48
1985,07,18,0.50,17.84,4.48
1985,07,19,0.75,19.26,2.72
1985,07,20,0.63,21.63,2.15
