YEAR,MO,DY,avg_kt,T2M,WS10M
1985,01,01,0.34,11.56,4.93
1985,01,02,0.53,18.70,2.39
1985,01,03,0.49,20.67,1.71
1985,01,04,0.63,8.90,3.49
1985,01,05,0.66,4.26,3.09
1985,01,06,0.42,2.28,2.37
1985,01,07,0.31,3.60,3.99
1985,01,08,0.68,14.34,3.24
1985,01,09,0.44,15.79,1.23
1985,01,10,0.35,10.38,2.57
1985,01,11,0.52,11.71,3.25
1985,01,12,0.64,8.22,5.06
1985,01,13,0.70,6.09,4.20
1985,01,14,0.56,6.53,6.67
1985,01,15,0.56,16.85,2.63
1985,01,16,0.29,10.70,2.04
1985,01,17,0.55,8.50,3.01
1985,01,18,0.59,8.04,3.43
1985,01,19,0.50,18.83,5.21
1985,01,20,0.34,27.35,6.47
1985,01,21,0.60,11.57,5.04
1985,01,22,0.61,10.65,5.06
1985,01,23,0.51,8.34,4.40
1985,01,24,0.44,6.22,2.60
1985,01,25,0.64,12.59,6.07
1985,01,26,0.40,14.19,3.96
1985,01,27,0.69,7.14,4.28
1985,01,28,0.69,13.82,2.51
1985,01,29,0.45,11.07,2.27
1985,01,30,0.40,7.67,1.64
1985,01,31,0.54,19.27,4.45
1985,02,01,0.52,23.54,2.79
1985,02,02,0.54,24.61,1.92
1985,02,03,0.69,17.61,3.80
1985,02,04,0.52,17.24,1.90
1985,02,05,0.63,11.28,2.53
1985,02,06,0.41,14.00,1.47
1985,02,07,0.75,13.74,3.22
1985,02,08,0.63,19.26,1.93
1985,02,09,0.27,14.07,1.59
1985,02,10,0.10,4.49,2.49
1985,02,11,0.23,5.69,5.14
1985,02,12,0.73,10.17,7.51
1985,02,13,0.36,11.51,5.79
1985,02,14,0.65,12.38,5.97
1985,02,15,0.58,14.53,3.04
1985,02,16,0.39,8.81,3.70
1985,02,17,0.74,5.32,4.55
1985,02,18,0.51,3.80,4.64
1985,02,19,0.50,6.96,3.01
1985,02,20,0.68,1.50,3.35
1985,02,21,0.21,2.82,4.71
1985,02,22,0.67,2.04,1.17
1985,02,23,0.28,1.73,3.26
1985,02,24,0.49,0.74,3.91
1985,02,25,0.74,0.55,2.73
1985,02,26,0.37,1.64,3.86
1985,02,27,0.67,3.51,3.55
1985,02,28,0.74,1.97,5.59
1985,03,01,0.64,4.39,4.77
1985,03,02,0.71,0.15,3.20
1985,03,03,0.24,3.30,5.74
1985,03,04,0.13,1.34,7.16
1985,03,05,0.35,9.35,4.80
1985,03,06,0.45,10.57,2.02
1985,03,07,0.41,0.07,3.85
1985,03,08,0.64,1.97,4.14
1985,03,09,0.65,1.36,3.06
1985,03,10,0.74,5.24,2.40
1985,03,11,0.12,6.67,2.17
1985,03,12,0.64,2.48,6.14
1985,03,13,0.16,2.27,2.90
1985,03,14,0.71,3.01,4.37
1985,03,15,0.70,1.51,2.60
1985,03,16,0.42,4.55,5.01
1985,03,17,0.60,0.09,4.00
1985,03,18,0.71,0.30,2.53
1985,03,19,0.75,6.99,2.94
1985,03,20,0.74,1.35,3.14
1985,03,21,0.71,1.19,2.77
1985,03,22,0.76,3.76,2.84
1985,03,23,0.20,4.07,3.80
1985,03,24,0.17,3.18,4.59
1985,03,25,0.66,2.54,2.30
1985,03,26,0.58,8.43,5.35
1985,03,27,0.66,12.27,4.67
1985,03,28,0.37,8.02,3.49
1985,03,29,0.53,5.21,3.31
1985,03,30,0.35,0.28,4.70
1985,03,31,0.15,0.24,5.06
1985,04,01,0.50,0.38,5.96
1985,04,02,0.51,1.70,3.45
1985,04,03,0.70,6.29,4.64
1985,04,04,0.05,4.55,3.38
1985,04,05,0.16,2.29,4.57
1985,04,06,0.42,3.18,6.44
1985,04,07,0.53,2.73,3.30
1985,04,08,0.49,0.41,4.92
1985,04,09,0.65,0.47,2.97
1985,04,10,0.63,5.41,5.39
1985,04,11,0.64,8.65,1.69
1985,04,12,0.42,11.05,2.86
1985,04,13,0.45,15.87,3.48
1985,04,14,0.31,13.83,1.14
1985,04,15,0.70,11.23,2.16
1985,04,16,0.59,8.92,4.03
1985,04,17,0.45,9.21,4.83
1985,04,18,0.64,19.17,3.65
1985,04,19,0.60,19.33,3.86
1985,04,20,0.61,18.00,4.33
1985,04,21,0.50,19.71,4.25
