YEAR,MO,DY,avg_kt,T2M,WS10M
1985,01,01,,5.01,6.96
1985,01,02,,6.26,4.36
1985,01,03,,5.53,5.65
1985,01,04,,7.16,4.80
1985,01,05,,20.68,3.15
1985,01,06,,22.53,2.74
1985,01,07,,19.61,5.28
1985,01,08,,13.37,6.29
1985,01,09,,10.87,5.54
1985,01,10,,10.20,5.10
1985,01,11,,11.79,5.37
1985,01,12,,9.68,3.30
1985,01,13,,15.56,1.09
1985,01,14,,24.52,3.44
1985,01,15,,24.63,5.71
1985,01,16,,20.09,11.05
1985,01,17,,20.14,7.32
1985,01,18,,7.90,5.55
1985,01,19,,12.40,3.31
1985,01,20,,13.25,3.00
1985,01,21,,15.10,2.21
1985,01,22,,19.52,4.32
1985,01,23,0.25,20.23,5.65
1985,01,24,0.29,18.82,5.65
1985,01,25,0.24,18.12,5.29
1985,01,26,0.37,18.83,2.77
1985,01,27,0.23,13.55,3.21
1985,01,28,0.24,6.32,4.77
1985,01,29,0.36,8.37,4.43
1985,01,30,0.23,6.11,5.17
1985,01,31,0.21,8.10,2.43
1985,02,01,0.26,6.13,4.04
1985,02,02,0.39,2.42,5.60
1985,02,03,0.27,6.80,5.67
1985,02,04,0.37,7.82,5.70
1985,02,05,0.28,14.98,4.73
1985,02,06,0.28,17.59,4.66
1985,02,07,0.42,7.06,6.69
1985,02,08,0.37,18.95,3.17
1985,02,09,0.36,22.91,3.47
1985,02,10,0.30,29.57,2.48
1985,02,11,0.32,31.54,2.75
1985,02,12,0.31,30.16,3.32
1985,02,13,0.32,34.93,3.88
1985,02,14,0.32,32.74,6.77
1985,02,15,0.47,30.57,7.56
1985,02,16,0.51,36.87,3.82
1985,02,17,0.46,36.09,1.25
1985,02,18,0.57,25.84,4.06
1985,02,19,0.34,29.64,3.52
1985,02,20,0.38,34.07,1.77
1985,02,21,0.45,32.26,2.95
1985,02,22,0.60,29.40,4.12
1985,02,23,0.36,33.04,1.22
1985,02,24,0.56,32.92,2.23
1985,02,25,0.64,34.02,1.17
1985,02,26,0.56,32.88,2.40
1985,02,27,0.56,31.58,3.46
1985,02,28,0.41,18.20,9.35
1985,03,01,0.24,14.17,7.44
1985,03,02,0.48,19.68,6.22
1985,03,03,0.01,20.30,6.27
1985,03,04,0.36,23.37,5.52
1985,03,05,0.19,6.49,9.21
1985,03,06,0.43,7.45,5.54
1985,03,07,0.58,22.79,4.10
1985,03,08,0.21,25.03,2.55
1985,03,09,0.29,23.89,2.88
1985,03,10,0.21,13.39,3.17
1985,03,11,0.57,18.27,4.13
1985,03,12,0.57,21.96,5.56
1985,03,13,0.55,15.62,5.05
1985,03,14,0.64,14.82,3.49
1985,03,15,0.39,22.93,2.36
1985,03,16,0.50,24.47,1.49
1985,03,17,0.61,21.45,3.68
1985,03,18,0.35,22.02,6.75
1985,03,19,0.67,23.19,5.60
1985,03,20,0.59,25.26,6.02
1985,03,21,0.65,21.49,7.34
1985,03,22,0.67,20.40,7.50
1985,03,23,0.53,18.30,6.95
1985,03,24,0.29,17.73,3.09
1985,03,25,0.65,19.41,1.96
1985,03,26,0.75,20.73,1.43
1985,03,27,0.72,19.26,2.51
1985,03,28,0.55,19.76,4.89
1985,03,29,0.46,24.78,4.40
1985,03,30,0.44,26.71,4.03
1985,03,31,0.46,25.06,4.77
1985,04,01,0.55,23.66,3.26
1985,04,02,0.61,22.58,2.10
1985,04,03,0.68,23.01,2.83
1985,04,04,0.73,21.16,1.80
1985,04,05,0.71,21.26,1.80
1985,04,06,0.74,18.32,2.38
1985,04,07,0.71,18.52,1.74
1985,04,08,0.52,18.05,4.69
1985,04,09,0.19,20.47,4.93
1985,04,10,0.51,20.87,6.04
1985,04,11,0.54,21.20,4.91
1985,04,12,0.53,18.01,6.05
1985,04,13,0.71,19.11,4.14
1985,04,14,0.65,18.53,4.73
1985,04,15,0.24,10.04,7.60
1985,04,16,0.20,6.37,7.46
1985,04,17,0.64,14.11,9.63
1985,04,18,0.67,16.67,5.86
1985,04,19,0.57,17.84,5.99
1985,04,20,0.59,17.56,7.31
1985,04,21,0.70,16.16,6.54
1985,04,22,0.71,14.90,6.30
1985,04,23,0.69,14.83,5.30
1985,04,24,0.66,12.03,4.78
1985,04,25,0.62,11.93,5.88
1985,04,26,0.68,13.08,6.69
1985,04,27,0.66,11.95,5.38
1985,04,28,0.73,11.57,5.07
1985,04,29,0.57,10.26,3.90
1985,04,30,0.62,6.15,5.27
1985,05,01,0.23,7.02,2.20
1985,05,02,0.55,10.79,4.39
1985,05,03,0.64,5.23,2.93
1985,05,04,0.55,3.88,3.11
1985,05,05,0.31,3.22,7.36
1985,05,06,0.23,5.24,6.57
1985,05,07,0.29,1.95,9.56
1985,05,08,0.39,0.78,5.81
1985,05,09,0.58,0.96,3.82
1985,05,10,0.52,3.00,2.29
1985,05,11,0.55,3.88,5.46
1985,05,12,0.59,5.70,5.60
1985,05,13,0.57,6.78,5.26
1985,05,14,0.70,5.42,3.89
1985,05,15,0.46,4.95,3.82
1985,05,16,0.35,2.95,4.01
1985,05,17,0.25,0.26,7.11
1985,05,18,0.38,0.39,4.06
1985,05,19,0.45,1.50,2.85
1985,05,20,0.31,1.18,5.90
1985,05,21,0.26,0.74,6.43
1985,05,22,0.61,1.20,2.94
1985,05,23,0.68,1.50,1.67
1985,05,24,0.65,2.86,3.46
1985,05,25,0.68,3.23,4.41
1985,05,26,0.70,2.29,4.51
1985,05,27,0.70,2.28,3.92
1985,05,28,0.59,0.02,6.71
1985,05,29,0.46,1.44,4.94
1985,05,30,0.38,0.78,2.13
1985,05,31,0.38,3.03,2.55
1985,06,01,0.45,5.89,2.71
1985,06,02,0.47,4.94,2.61
1985,06,03,0.59,10.90,3.70
1985,06,04,0.34,12.52,1.87
1985,06,05,0.52,8.62,3.35
1985,06,06,0.34,6.05,4.28
1985,06,07,0.70,4.87,7.81
1985,06,08,0.73,8.02,5.11
1985,06,09,0.75,8.96,3.30
1985,06,10,0.68,3.24,4.60
1985,06,11,0.43,2.35,8.10
1985,06,12,0.35,1.00,7.16
1985,06,13,0.62,5.40,6.23
1985,06,14,0.68,4.19,6.56
1985,06,15,0.58,4.58,3.77
1985,06,16,0.65,5.83,2.11
1985,06,17,0.58,7.99,3.09
1985,06,18,0.61,12.10,3.50
1985,06,19,0.58,10.72,3.32
1985,06,20,0.52,11.07,1.81
1985,06,21,0.68,12.81,1.71
1985,06,22,0.45,9.13,2.81
1985,06,23,0.73,7.29,3.51
1985,06,24,0.24,4.81,3.61
1985,06,25,0.51,7.12,2.22
1985,06,26,0.29,5.37,5.09
1985,06,27,0.41,5.74,3.66
1985,06,28,0.38,6.79,5.85
1985,06,29,0.20,6.75,3.70
1985,06,30,0.34,4.79,7.67
1985,07,01,0.23,7.19,5.32
1985,07,02,0.42,6.14,7.22
1985,07,03,0.26,6.74,7.99
1985,07,04,0.12,7.25,6.22
1985,07,05,0.49,8.75,2.91
1985,07,06,0.69,13.16,1.77
1985,07,07,0.55,18.42,5.47
1985,07,08,0.28,10.37,5.26
1985,07,09,0.35,8.67,4.98
1985,07,10,0.32,8.97,3.88
1985,07,11,0.62,13.85,2.50
1985,07,12,0.73,15.80,2.61
1985,07,13,0.67,16.58,3.40
1985,07,14,0.71,16.18,1.82
1985,07,15,0.67,15.35,1.67
1985,07,16,0.67,15.19,1.86
1985,07,17,0.61,18.20,2.41
1985,07,18,0.75,19.11,2.70
1985,07,19,0.67,16.97,4.97
1985,07,20,0.76,14.49,7.05
1985,07,21,0.70,14.40,4.20
1985,07,22,0.72,16.12,2.07
1985,07,23,0.72,16.53,2.43
1985,07,24,0.50,10.86,1.82
1985,07,25,0.68,11.07,5.01
1985,07,26,0.31,9.39,5.54
1985,07,27,0.64,11.04,4.01
1985,07,28,0.46,9.91,4.78
1985,07,29,0.54,10.80,0.83
1985,07,30,0.69,13.74,1.69
1985,07,31,0.51,14.80,1.60
1985,08,01,0.74,16.11,1.70
1985,08,02,0.67,15.84,2.10
1985,08,03,0.71,16.88,2.56
1985,08,04,0.71,18.96,2.44
1985,08,05,0.63,18.74,2.46
1985,08,06,0.44,17.01,2.80
1985,08,07,0.39,14.57,2.86
1985,08,08,0.13,11.00,2.27
1985,08,09,0.40,9.89,3.31
1985,08,10,0.46,8.37,2.23
1985,08,11,0.19,5.81,2.30
1985,08,12,0.22,6.76,1.24
1985,08,13,0.25,6.78,2.98
1985,08,14,0.52,9.71,3.94
1985,08,15,0.20,8.43,3.54
1985,08,16,0.69,2.43,3.53
1985,08,17,0.68,3.44,2.64
1985,08,18,0.73,4.67,1.77
1985,08,19,0.74,7.11,2.39
1985,08,20,0.73,8.28,3.20
1985,08,21,0.31,8.03,1.28
1985,08,22,0.42,8.72,1.13
1985,08,23,0.63,7.52,1.08
1985,08,24,0.52,8.34,2.56
1985,08,25,0.46,9.04,3.57
1985,08,26,0.38,8.39,4.18
1985,08,27,0.12,8.86,6.96
1985,08,28,0.22,8.63,7.29
1985,08,29,0.26,6.46,4.66
1985,08,30,0.37,5.99,2.46
1985,08,31,0.47,7.18,3.23
1985,09,01,0.39,8.59,3.53
1985,09,02,0.48,6.15,1.30
1985,09,03,0.43,6.19,1.23
1985,09,04,0.61,5.35,1.29
1985,09,05,0.53,5.41,2.22
1985,09,06,0.28,8.10,4.07
1985,09,07,0.34,7.87,2.95
1985,09,08,0.48,2.92,4.77
1985,09,09,0.54,0.81,3.61
1985,09,10,0.42,0.68,3.19
1985,09,11,0.61,0.95,2.61
1985,09,12,0.22,2.05,2.05
1985,09,13,0.33,1.08,4.65
1985,09,14,0.21,4.02,6.01
1985,09,15,0.31,4.15,5.31
