YEAR,MO,DY,avg_kt,T2M,WS10M
1985,01,01,0.56,12.77,4.45
1985,01,02,0.14,0.93,4.93
1985,01,03,0.15,3.21,3.78
1985,01,04,0.57,7.11,2.66
1985,01,05,0.76,4.44,1.91
1985,01,06,0.55,0.19,1.56
1985,01,07,0.74,5.32,2.53
1985,01,08,0.70,3.84,1.87
1985,01,09,0.67,5.04,2.79
1985,01,10,0.31,10.08,3.20
1985,01,11,0.20,3.22,3.81
1985,01,12,0.42,1.51,4.31
1985,01,13,0.41,1.13,1.42
1985,01,14,0.46,4.08,3.52
1985,01,15,0.71,1.10,2.05
1985,01,16,0.05,3.69,2.02
1985,01,17,0.35,3.90,2.75
1985,01,18,0.75,5.25,3.10
1985,01,19,0.75,6.33,2.30
1985,01,20,0.62,7.61,6.11
1985,01,21,0.68,5.95,2.49
1985,01,22,0.51,2.17,1.34
1985,01,23,0.38,1.07,1.81
1985,01,24,0.65,5.12,3.29
1985,01,25,0.68,5.04,2.91
1985,01,26,0.69,0.65,2.05
1985,01,27,0.09,1.96,2.19
1985,01,28,0.27,3.00,2.94
1985,01,29,0.64,3.53,2.16
1985,01,30,0.11,11.40,1.84
1985,01,31,0.04,6.91,3.77
1985,02,01,0.11,4.13,4.17
1985,02,02,0.44,8.98,3.18
1985,02,03,0.30,7.27,2.55
1985,02,04,0.26,0.71,2.23
1985,02,05,0.19,5.30,2.53
1985,02,06,0.53,1.20,2.59
1985,02,07,0.55,0.13,3.58
1985,02,08,0.78,0.00,2.67
1985,02,09,0.73,3.26,2.86
1985,02,10,0.48,10.43,3.54
1985,02,11,0.40,5.04,5.65
1985,02,12,0.79,0.79,4.34
1985,02,13,0.52,2.58,1.63
1985,02,14,0.61,5.35,2.16
1985,02,15,0.74,1.58,1.87
1985,02,16,0.76,4.00,2.27
1985,02,17,0.64,8.01,1.52
1985,02,18,0.62,11.18,1.88
1985,02,19,0.51,12.95,1.88
1985,02,20,0.61,13.67,2.33
1985,02,21,0.50,17.23,4.13
1985,02,22,0.19,18.73,4.76
1985,02,23,0.13,20.72,5.43
1985,02,24,0.22,18.22,3.48
1985,02,25,0.17,11.26,2.60
1985,02,26,0.51,12.79,1.45
1985,02,27,0.45,12.44,2.85
1985,02,28,0.58,11.16,1.59
1985,03,01,0.22,14.47,1.87
1985,03,02,0.40,16.84,1.73
1985,03,03,0.55,17.37,4.32
1985,03,04,0.10,18.72,4.69
1985,03,05,0.68,9.35,3.77
1985,03,06,0.71,7.97,3.49
1985,03,07,0.66,12.87,2.45
1985,03,08,0.42,18.50,2.67
1985,03,09,0.39,18.38,1.31
1985,03,10,0.60,19.18,1.94
1985,03,11,0.40,20.06,4.78
1985,03,12,0.37,16.80,3.28
1985,03,13,0.53,18.38,2.06
